user_id,call_duration,cost,base_station,bill_status,create_hour,signal_strength,drop_rate,root_cause
80091,81.87843367142844,0.91,BS002,正常,4,-79.57280856484047,0.016538770311509514,无异常
50818,121.37487044121042,0.27,BS004,正常,11,-65.71244168873856,0.02049628614960287,无异常
55525,96.8982587360267,0.41,BS004,正常,14,-78.72560615248555,0.012273285082993888,无异常
29830,157.80293071476365,0.84,BS005,正常,14,-50.96137728456504,0.02154242735638191,无异常
27429,125.46998439750529,1.66,BS004,正常,2,-64.04603244023343,0.032910916924327197,无异常
16893,72.4599667170186,1.36,BS001,正常,20,-63.51328901854356,0.02881857352563457,无异常
89909,96.11853838295978,0.57,BS001,正常,2,-88.8819701906639,0.01708329158652274,无异常
57333,148.1978899837252,0.74,BS002,缺失,10,-75.9806084584279,0.017912087445667746,设备故障-基站硬件故障
13436,171.483684151619,1.34,BS004,正常,19,-77.84229982862712,0.02585388789374663,无异常
84290,118.18900770129265,2.04,BS005,正常,20,-79.0730008345344,0.02372826024658402,无异常
86213,78.22413752524385,0.65,BS002,正常,13,-80.35785230384096,0.01999189983477608,无异常
15895,162.16145243403554,1.43,BS003,正常,6,-76.34741669013623,0.014432578215941162,无异常
29738,148.022546995735,0.98,BS005,正常,17,-99.01959689690837,0.011121243029063938,无异常
40746,172.26158337210197,0.99,BS003,正常,5,-84.26949719199337,0.010988703026883054,无异常
59377,131.60836473685225,0.61,BS002,正常,21,-58.17149520442419,0.01838389477345102,无异常
58404,99.17612336812428,1.51,BS001,正常,5,-80.35738462730264,0.02336873974440443,无异常
64045,140.67553941582318,0.96,BS005,正常,22,-81.53756309586119,0.0028160254083309313,无异常
49790,133.05316893766326,1.02,BS005,费用异常,10,-75.65028293232952,0.02731338092987067,系统问题-计费系统漏洞
15600,97.00505232615862,1.69,BS002,正常,2,-74.68075482751073,0.009341078116097721,无异常
50764,127.94554335389624,1.72,BS005,正常,20,-97.52410484148763,0.013153167512883257,无异常
84543,112.19896444711814,0.84,BS005,正常,13,-73.59011568382574,0.01745744765870956,无异常
55714,149.74151379934722,1.35,BS002,正常,11,-69.51804328389491,0.023842311105904065,无异常
66835,139.6802764126174,1.65,BS004,缺失,13,-69.12046221773615,0.03507674132753896,网络问题-传输链路丢包
83744,77.9363442687524,1.11,BS002,正常,14,-84.38559398499599,0.015347183235053593,无异常
66491,73.90309682556037,1.54,BS005,缺失,22,-59.58750810630334,0.03080854289571183,网络问题-传输链路丢包
28589,116.40755305705785,1.04,BS002,正常,8,-60.72364888577828,0.01597880884831587,无异常
53484,121.31277141517263,1.03,BS005,费用异常,18,-61.60284690903323,0.03329539307304161,系统问题-计费系统漏洞
92989,150.43907096367306,0.73,BS003,正常,11,-67.12185892113774,0.0192890391756254,无异常
46212,140.53215642247557,2.06,BS003,正常,6,-78.47905388130123,0.005137251339719699,无异常
53525,178.3474257285097,0.96,BS001,正常,16,-74.95707217351793,0.012870379144827703,无异常
57202,101.31226142898281,0.8,BS002,正常,13,-60.76295237276443,0.02009912557709433,无异常
42635,99.02855722291173,0.68,BS002,正常,14,-97.81163837207154,0.01791219261248313,无异常
73208,81.60743977419824,1.24,BS003,状态错误,13,-82.30932308595304,0.009843903347284291,用户行为异常-手机终端故障
43828,149.9762845910032,0.69,BS003,正常,22,-70.40892083504878,0.006787054964527597,无异常
28711,120.87008736063844,0.84,BS003,正常,18,-77.27606756912303,0.02799905605065231,无异常
13420,45.855859321534155,1.6,BS001,正常,18,-79.00407084260426,0.0,无异常
10301,128.0866151083157,1.42,BS001,正常,13,-58.7388172870983,0.025043944858873214,无异常
55236,130.63880671268282,0.53,BS004,正常,22,-66.64484648268858,0.009015654460599131,无异常
76235,114.22612229008625,1.56,BS002,正常,7,-65.3848857550468,0.038950590932699966,无异常
64240,131.86619411833672,1.22,BS001,正常,12,-82.72544656073526,0.0,无异常
75726,71.19057203097117,1.77,BS005,正常,3,-80.54986403860737,0.0,无异常
20492,185.64127336400108,1.91,BS002,正常,11,-70.99176507295309,0.015739817841366813,无异常
16102,135.2103770430369,0.4,BS004,正常,0,-70.67135751177607,0.03015644548804999,无异常
60336,49.052044676855104,1.58,BS003,费用异常,4,-56.50073172118174,0.04175551831341555,系统问题-计费系统漏洞
95314,119.76411602679563,2.02,BS004,正常,3,-71.28947471170267,0.02987485560626109,无异常
36641,136.26880798608457,1.3,BS002,正常,15,-58.41074182457636,0.02144994336534113,无异常
44584,75.48271700307805,1.54,BS003,正常,18,-68.49332249686279,0.010281886262038908,无异常
42745,141.3452111605375,1.31,BS004,正常,19,-77.29124796304507,0.012355601814562411,无异常
33093,187.23702492034658,1.69,BS004,状态错误,18,-82.77441240280868,0.013403695245649029,用户行为异常-手机终端故障
76105,94.22523757801883,1.39,BS002,费用异常,2,-66.9610766552957,0.01593141264817164,系统问题-计费系统漏洞
61885,137.13754783479777,0.19,BS001,费用异常,15,-78.67695372669192,0.017464450417417274,系统问题-计费系统漏洞
46631,128.34394395968786,1.14,BS005,正常,6,-76.13505527142476,0.021992287470575078,无异常
82991,158.73159999249526,1.11,BS004,正常,4,-83.25081003398947,0.014163258517574651,无异常
14014,115.64632381503431,1.56,BS005,正常,20,-74.96234807078906,0.021609571656190433,无异常
21093,77.33133494552524,1.79,BS002,正常,19,-69.06356937413594,0.023775470801339738,无异常
28070,156.16728987898824,1.09,BS002,正常,23,-79.04629467120522,0.009029690998383893,无异常
45777,79.70957637119426,0.59,BS001,正常,0,-82.12593981221916,0.007487362810008358,无异常
66958,192.35445511571777,1.35,BS003,正常,10,-74.33088133168538,0.03097204872666325,无异常
92074,142.4307739606067,0.81,BS005,正常,20,-70.32353696188889,0.021239754377197204,无异常
20729,96.04429053538539,0.9,BS004,正常,16,-75.09633234581543,0.01849166020047087,无异常
55017,164.34606450025032,2.39,BS003,正常,11,-56.070975420486135,0.005747730418048269,无异常
76320,119.63243863876457,0.86,BS005,正常,17,-73.9932977873227,0.027693566976080646,无异常
37751,111.14377756023907,0.42,BS005,正常,1,-69.83313301451433,0.01998120821538284,无异常
88069,92.76522495608941,1.5,BS003,费用异常,21,-66.1665463577428,0.03495690796006542,系统问题-计费系统漏洞
64748,44.87284001872651,1.55,BS003,正常,9,-71.03457183333093,0.021925293119151288,无异常
15801,144.1757028146731,1.64,BS001,正常,18,-84.67245174260131,0.01740974341140767,无异常
29190,54.874929527295706,1.62,BS004,正常,15,-83.2623635126063,0.013831043468157325,无异常
59689,88.26822672594487,1.27,BS004,正常,7,-86.04555732268314,0.03579385895136404,无异常
60993,137.31378215401108,1.28,BS004,正常,1,-88.19716400566377,0.029906703404654636,无异常
39592,99.97294394017942,1.67,BS003,正常,4,-72.26800688215027,0.022210899014731056,无异常
20647,126.28607483163793,2.0,BS001,缺失,3,-62.59689443837776,0.02941860090066665,设备故障-基站硬件故障
18716,71.45218744201387,0.57,BS002,正常,20,-67.82037902147573,0.02336534345348145,无异常
98891,106.06162507448394,0.9,BS001,正常,3,-67.95465684834176,0.0018868422439899113,无异常
97545,126.53542819832752,1.51,BS003,正常,0,-85.25629160288688,0.02941424733068595,无异常
99912,81.94109936257112,1.33,BS001,正常,14,-70.06890460249573,0.02700344435316063,无异常
80316,187.45453910967683,0.3,BS003,正常,12,-69.70536831891141,0.009064992939914264,无异常
12368,94.5030434847709,0.91,BS005,正常,16,-58.24433626027416,0.025872498784812716,无异常
87575,175.1366715206362,1.35,BS005,正常,5,-71.62824030782593,0.011629572881816,无异常
16655,113.28777821014134,1.21,BS002,正常,23,-57.613101351266074,0.015732545079440954,无异常
80031,57.26097735674585,1.02,BS005,正常,22,-73.75297103046253,0.02151424906413735,无异常
86429,74.5239676561739,2.37,BS002,费用异常,19,-70.52006606820056,0.02099850483099024,系统问题-计费系统漏洞
97922,127.04317155725519,1.19,BS004,正常,12,-63.35115058906222,0.019181532473305566,无异常
65766,161.31103010233696,1.32,BS003,正常,20,-72.49614385404803,0.003779584837394767,无异常
23403,190.79108530501452,1.27,BS004,正常,23,-90.14409228500918,0.020461866267271173,无异常
42097,125.12874914373178,1.31,BS004,缺失,21,-84.92828370540245,0.036725806784328005,网络问题-传输链路丢包
88657,72.91025010021674,1.22,BS002,正常,23,-50.0,0.02270413687817556,无异常
20966,131.13940322178982,0.16,BS003,正常,21,-74.00035972335944,0.01821073749520667,无异常
62921,86.99141306559387,0.7,BS002,状态错误,23,-68.05297649944862,0.02690747949308056,用户行为异常-手机终端故障
59726,135.6876648477821,1.04,BS001,正常,11,-85.65284794507929,0.02149892595500591,无异常
60300,82.34101790377801,1.61,BS004,正常,11,-71.59860059939663,0.015784952051622298,无异常
32677,36.4171905132075,1.05,BS003,正常,19,-61.69814574694274,0.029146696493303953,无异常
65609,172.67422638479593,0.78,BS004,正常,9,-93.6839856613908,0.022622993624476576,无异常
66661,110.94333074618953,1.67,BS001,正常,1,-72.91071522473848,0.024072950086141506,无异常
41024,121.98641335266326,1.88,BS001,正常,14,-72.99100143078476,0.01801082968852291,无异常
80313,159.86805496958087,0.43,BS003,正常,18,-71.76678752957822,0.019002821251760463,无异常
63006,195.15386837325818,1.25,BS003,正常,20,-53.83192729467414,0.0279811154544036,无异常
25338,148.80322608595827,0.0,BS001,正常,3,-77.62269566941193,0.01494435810143428,无异常
78027,124.12006464814445,1.04,BS004,正常,20,-79.71008542809633,0.043205915859543725,无异常
90135,138.5149150445296,2.14,BS005,缺失,13,-76.74543964548909,0.014099458932584776,设备故障-基站硬件故障
29508,108.2086782685345,1.25,BS004,正常,0,-51.32266893473977,0.013912875353153291,无异常
13051,121.44457513958558,0.51,BS005,正常,0,-73.41411960017592,0.030356452621755577,无异常
58747,125.79454551436736,0.52,BS002,正常,17,-69.21254781003634,0.01976758799440276,无异常
97142,88.53498972787466,0.73,BS003,正常,14,-97.94574814226816,0.025991388933689276,无异常
97235,120.84694347511507,0.86,BS001,状态错误,10,-73.8748479936476,0.03518136642857475,用户行为异常-手机终端故障
64021,134.6840741001572,0.25,BS002,正常,17,-76.72785407402408,0.024069336933682857,无异常
76412,140.680675903022,1.36,BS004,正常,23,-74.07389376670373,0.023350789240985808,无异常
68335,137.4929512971726,1.47,BS005,状态错误,9,-78.21883265592322,0.01448448603437443,外部因素-自然灾害
66179,66.43899127702504,1.02,BS003,正常,3,-87.92958480639317,0.011497714383878596,无异常
42093,169.17035770398627,2.22,BS005,正常,13,-77.72552736542433,0.00462470979754801,无异常
79678,165.85124909815264,0.99,BS004,正常,21,-59.910294408439974,0.012865081054103852,无异常
90738,116.15406367124844,1.8,BS004,正常,17,-73.76167113543158,0.015252850361256896,无异常
49734,138.22034780421737,0.51,BS001,正常,0,-92.96558423318363,0.012558877897549751,无异常
82615,111.33784931565967,1.35,BS002,正常,6,-86.74396326439667,0.017456877442491733,无异常
83523,150.07830651245865,1.43,BS003,正常,3,-72.19147683865934,0.015253588493284526,无异常
27019,87.42912615466523,0.84,BS001,缺失,3,-85.61747630060701,0.028433021308947842,设备故障-基站硬件故障
93613,173.69842381163699,1.28,BS005,正常,17,-72.66215725172646,0.006899050634369793,无异常
96672,148.08830447271828,0.84,BS002,正常,8,-62.49877564092675,0.02989910828014275,无异常
83847,149.01735166275563,1.04,BS003,正常,1,-70.27604490483354,0.02682036490721475,无异常
92750,115.7978849429673,1.06,BS005,正常,4,-84.8128921956498,0.010765090342295829,无异常
89634,63.495259802692274,0.5,BS003,正常,5,-73.29152547541408,0.007255560356567792,无异常
38251,155.3573880048308,1.46,BS003,费用异常,2,-67.5789382494981,0.02560619670738604,系统问题-计费系统漏洞
35945,64.81754660389798,1.5,BS002,正常,18,-82.2639615766676,0.025585927339162002,无异常
42217,155.8389064089818,1.01,BS005,正常,21,-85.79841323841099,0.01207596045271477,无异常
18308,89.11491132671107,1.32,BS001,正常,20,-75.8944393318294,0.006752955494689057,无异常
15949,56.51805383877584,0.74,BS001,正常,4,-59.496913405238345,0.015983960423649083,无异常
61990,120.03998814854123,0.57,BS001,缺失,20,-84.84905491119923,0.0,设备故障-基站硬件故障
11150,167.31202202153628,1.0,BS003,费用异常,8,-79.36824163120521,0.02546069934031925,系统问题-计费系统漏洞
99480,81.37585006325253,1.55,BS004,正常,23,-86.90750370916862,0.01367253877051621,无异常
84740,183.96138497579307,1.16,BS002,正常,19,-82.53312117774357,0.021982579345845278,无异常
76617,146.269621753227,0.98,BS001,正常,5,-76.30552802903824,0.03792395340692737,无异常
26896,126.27038089463505,1.37,BS002,正常,4,-76.476825231215,0.016070299676849347,无异常
56175,102.5750297504355,0.74,BS003,缺失,5,-102.5279412320917,0.026776795160057862,设备故障-基站硬件故障
17805,105.36410592820758,0.59,BS002,正常,14,-77.30925317421774,0.017435658834863525,无异常
15237,137.2066891500356,1.02,BS001,正常,10,-57.35219796857783,0.015574701390194732,无异常
30056,153.84163434076245,0.77,BS001,正常,23,-73.57580383531231,0.035273125401403115,无异常
55543,96.26015129391646,0.61,BS003,正常,21,-77.4469606999533,0.014449853825095107,无异常
66556,87.73946690860927,1.65,BS003,正常,21,-80.6843715049397,0.02547641502309266,无异常
13343,111.44692726312532,2.3,BS005,正常,17,-84.2380463264157,0.02315437563218785,无异常
23500,175.74514703429378,0.42,BS003,正常,22,-73.93097063314474,0.024188286088234614,无异常
63222,71.3244663865413,0.99,BS004,正常,18,-70.48389913684284,0.026263249795814684,无异常
39375,165.69910578971087,1.29,BS004,正常,11,-57.612283454822126,0.025168510706138455,无异常
19662,121.6911932637253,0.34,BS001,正常,11,-82.41551834342272,0.014359070941212328,无异常
26964,53.890434273655416,1.09,BS003,正常,6,-62.03273510568771,0.01568462959093612,无异常
69638,101.53470393737271,1.12,BS004,费用异常,15,-62.417840651515185,0.022750598853022105,系统问题-计费系统漏洞
83666,144.3867229176109,1.44,BS004,状态错误,11,-79.0459485766448,0.0014519514125927377,用户行为异常-手机终端故障
95067,192.07255780163047,0.81,BS005,正常,20,-82.30512507403662,0.02366263838994621,无异常
77215,66.90509106473729,0.92,BS003,状态错误,3,-89.35301877847911,0.014235315865018267,用户行为异常-手机终端故障
79042,7.23294095778968,1.69,BS005,正常,9,-74.67306772552178,0.030443153850664338,无异常
23284,67.61788738168254,1.41,BS002,正常,16,-77.87513769042926,0.0003897326880572226,无异常
82789,165.21662031466025,1.56,BS005,正常,14,-64.28351496567412,0.02464299290873459,无异常
94664,48.250331717263194,0.32,BS002,正常,7,-71.47002220501756,0.022706078915842698,无异常
71389,179.8901556351755,0.87,BS002,正常,13,-94.81973302030181,0.021548563275975496,无异常
19435,168.5923579104768,1.96,BS003,费用异常,17,-75.64322109961654,0.033198464909459664,系统问题-计费系统漏洞
64340,127.64144968251031,1.16,BS002,正常,7,-71.93376961652713,0.020152809132363104,无异常
54078,94.94538758611888,1.14,BS002,正常,13,-77.30479101051284,0.022523798026312873,无异常
88832,122.21042503268572,1.16,BS005,正常,22,-66.09347731551166,0.007808424571906258,无异常
61293,144.44349408560407,1.98,BS003,正常,15,-80.64423886496661,0.021284164337305685,无异常
88781,138.33905858901196,0.83,BS003,费用异常,18,-64.62596520088871,0.017437341891514073,系统问题-计费系统漏洞
70403,189.5863749308042,1.54,BS002,正常,6,-80.54641413372819,0.01728278832807849,无异常
39124,109.59590200694012,1.33,BS005,正常,16,-78.30189513058627,0.004020977958355893,无异常
53919,67.96628105508009,0.52,BS005,正常,4,-55.51765004666242,0.03729634147069473,无异常
45247,60.908771714715,1.05,BS005,正常,12,-88.17986587363661,0.010445202561912892,无异常
72752,52.908349277633974,0.78,BS005,正常,17,-74.06181078859419,0.01707242650520962,无异常
66573,127.85115690142423,0.56,BS001,正常,17,-71.51940444673548,0.0051383741638353336,无异常
69101,110.62525197110172,1.8,BS002,正常,18,-81.16269671085198,0.005516015626039159,无异常
36646,121.30618411577088,0.59,BS002,状态错误,22,-70.31046922500998,0.005690631059505459,用户行为异常-手机终端故障
